id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location,:@computed_region_awaf_s7ux,:@computed_region_6mkv_f3dw,:@computed_region_vrxf_vc4k,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu,:@computed_region_rpca_8um6,:@computed_region_d9mm_jgwp,:@computed_region_d3ds_rm58
12617202,JF137805,2022-02-08T13:20:00.000,046XX S MICHIGAN AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,0215,002,3,38,08A,1177938,1874236,2022,2022-02-15T15:49:52.000,41.810222288,-87.622863695,"{'latitude': '41.810222288', 'longitude': '-87.622863695', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,4301,4,354,9,36,24,98
12618936,JF145415,2022-02-08T13:20:00.000,040XX W GLADYS AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,1132,011,28,26,06,,,2022,2022-02-16T15:50:22.000,,,,,,,,,,,
12612878,JF138295,2022-02-08T13:13:00.000,012XX W 112TH PL,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,2234,022,34,75,06,1170118,1830139,2022,2022-02-15T15:49:52.000,41.689388035,-87.652825582,"{'latitude': '41.689388035', 'longitude': '-87.652825582', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",45,22212,74,663,22,13,9,263
12612950,JF137810,2022-02-08T13:09:00.000,053XX N BERNARD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1712,017,39,13,08B,1152428,1935231,2022,2022-02-15T15:49:52.000,41.978139223,-87.71481885,"{'latitude': '41.978139223', 'longitude': '-87.71481885', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",28,21849,13,167,38,20,1,48
12612656,JF137781,2022-02-08T13:08:00.000,024XX W NORTH AVE,0860,THEFT,RETAIL THEFT,DRUG STORE,True,False,1434,014,1,24,06,1159674,1910563,2022,2022-02-15T15:49:52.000,41.910302064,-87.68885364,"{'latitude': '41.910302064', 'longitude': '-87.68885364', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24,22535,25,302,41,1,7,192
12612725,JF137867,2022-02-08T13:00:00.000,0000X E MARQUETTE RD,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,VEHICLE NON-COMMERCIAL,False,False,0322,003,20,69,15,1177849,1860600,2022,2022-02-15T15:49:52.000,41.772805797,-87.623603029,"{'latitude': '41.772805797', 'longitude': '-87.623603029', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,22260,67,122,4,60,18,211
12613786,JF139379,2022-02-08T13:00:00.000,047XX W BELDEN AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,False,2522,025,31,19,26,1144263,1914870,2022,2022-02-15T15:49:52.000,41.922424715,-87.745359695,"{'latitude': '41.922424715', 'longitude': '-87.745359695', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7,22615,19,289,17,2,6,188
12612689,JF137821,2022-02-08T13:00:00.000,017XX W 119TH ST,0460,BATTERY,SIMPLE,SMALL RETAIL STORE,False,False,2234,022,34,75,08B,1167064,1825778,2022,2022-02-15T15:49:52.000,41.67748636,-87.664130289,"{'latitude': '41.67748636', 'longitude': '-87.664130289', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,4460,,,,,,
12615819,JF138448,2022-02-08T13:00:00.000,031XX W GRAND AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,SCHOOL - PRIVATE GROUNDS,False,False,1211,012,26,23,08B,,,2022,2022-02-15T15:49:52.000,,,,,,,,,,,
12612672,JF137965,2022-02-08T13:00:00.000,0000X W OAK ST,0560,ASSAULT,SIMPLE,NURSING / RETIREMENT HOME,False,False,1824,018,2,8,08A,1175568,1907139,2022,2022-02-15T15:49:52.000,41.900563895,-87.630568743,"{'latitude': '41.900563895', 'longitude': '-87.630568743', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,14926,37,310,11,54,14,197
12613192,JF138496,2022-02-08T13:00:00.000,031XX W GRAND AVE,0485,BATTERY,AGGRAVATED OF A CHILD,SCHOOL - PUBLIC BUILDING,False,False,1211,012,26,23,04B,1155402,1905875,2022,2022-02-15T15:49:52.000,41.897524786,-87.704673571,"{'latitude': '41.897524786', 'longitude': '-87.704673571', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,21560,24,150,46,4,15,64
12618672,JF145267,2022-02-08T13:00:00.000,070XX S PRINCETON AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,0731,007,6,69,11,,,2022,2022-02-16T15:50:22.000,,,,,,,,,,,
12612567,JF137832,2022-02-08T13:00:00.000,013XX W 95TH ST,0810,THEFT,OVER $500,SCHOOL - PRIVATE GROUNDS,False,False,2213,022,21,73,06,1169194,1841762,2022,2022-02-15T15:49:52.000,41.721303358,-87.655873595,"{'latitude': '41.721303358', 'longitude': '-87.655873595', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18,22212,72,592,13,59,9,244
12612873,JF138289,2022-02-08T13:00:00.000,075XX S KINGSTON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - PORCH / HALLWAY,False,False,0421,004,7,43,14,1194504,1855424,2022,2022-02-15T15:49:52.000,41.758209097,-87.562721211,"{'latitude': '41.758209097', 'longitude': '-87.562721211', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",43,22538,39,245,37,24,19,225
12613038,JF138314,2022-02-08T13:00:00.000,036XX W MONTROSE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1723,017,35,16,07,1151134,1928993,2022,2022-02-15T15:49:52.000,41.961047284,-87.719741874,"{'latitude': '41.961047284', 'longitude': '-87.719741874', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2,21538,16,364,12,39,1,9
12612607,JF137767,2022-02-08T13:00:00.000,047XX W NORTH AVE,0860,THEFT,RETAIL THEFT,DRUG STORE,False,False,2533,025,37,25,06,1144311,1910210,2022,2022-02-15T15:49:52.000,41.909636288,-87.745300725,"{'latitude': '41.909636288', 'longitude': '-87.745300725', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,22615,26,62,45,2,6,195
12612573,JF137813,2022-02-08T12:57:00.000,013XX S PULASKI RD,2026,NARCOTICS,POSSESS - PCP,STREET,True,False,1011,010,24,29,18,1149932,1893382,2022,2022-02-15T15:49:52.000,41.863350842,-87.72508956,"{'latitude': '41.863350842', 'longitude': '-87.72508956', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21569,30,761,14,57,21,155
12613215,JF137765,2022-02-08T12:51:00.000,009XX E MARQUETTE RD,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,False,0321,003,5,42,04A,1183538,1861445,2022,2022-02-15T15:49:52.000,41.774993832,-87.602722558,"{'latitude': '41.774993832', 'longitude': '-87.602722558', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",32,22260,9,347,33,60,18,206
12612970,JF138072,2022-02-08T12:50:00.000,068XX S WESTERN AVE,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,PARKING LOT / GARAGE (NON RESIDENTIAL),True,False,0832,008,17,66,24,1161556,1859175,2022,2022-02-15T15:49:52.000,41.769248838,-87.683368463,"{'latitude': '41.769248838', 'longitude': '-87.683368463', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,22257,64,370,31,23,13,207
12612552,JF137814,2022-02-08T12:50:00.000,032XX S ARCHER AVE,0810,THEFT,OVER $500,GAS STATION,False,False,0912,009,11,59,06,1164849,1883051,2022,2022-02-15T15:49:52.000,41.834698514,-87.670623045,"{'latitude': '41.834698514', 'longitude': '-87.670623045', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",26,14920,56,192,26,43,23,165
12612606,JF137773,2022-02-08T12:50:00.000,006XX S MICHIGAN AVE,0810,THEFT,OVER $500,STREET,False,False,0123,001,42,32,06,1177375,1897517,2022,2022-02-15T15:49:52.000,41.874119819,-87.624223667,"{'latitude': '41.874119819', 'longitude': '-87.624223667', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,14913,38,368,36,35,22,87
12612801,JF137756,2022-02-08T12:43:00.000,055XX N CLARK ST,1330,CRIMINAL TRESPASS,TO LAND,GROCERY FOOD STORE,False,False,2012,020,40,77,26,1165011,1936791,2022,2022-02-15T15:49:52.000,41.982161273,-87.668500261,"{'latitude': '41.982161273', 'longitude': '-87.668500261', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",46,22616,76,564,24,15,2,55
12612649,JF137794,2022-02-08T12:42:00.000,066XX S STEWART AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,APARTMENT,False,False,0722,007,6,68,20,1174775,1860707,2022,2022-02-15T15:49:52.000,41.773168477,-87.634868256,"{'latitude': '41.773168477', 'longitude': '-87.634868256', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31,21559,66,435,32,11,17,201
12612492,JF137736,2022-02-08T12:40:00.000,006XX N LOREL AVE,0810,THEFT,OVER $500,RESIDENCE - YARD (FRONT / BACK),False,True,1524,015,37,25,06,1140563,1903732,2022,2022-02-15T15:49:52.000,41.891929576,-87.759228719,"{'latitude': '41.891929576', 'longitude': '-87.759228719', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,22216,26,673,45,32,25,67
12612524,JF137783,2022-02-08T12:39:00.000,007XX W 81ST ST,0560,ASSAULT,SIMPLE,STREET,False,False,0622,006,21,71,08A,1172960,1851166,2022,2022-02-15T15:49:52.000,41.747027057,-87.641802738,"{'latitude': '41.747027057', 'longitude': '-87.641802738', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18,21554,70,529,13,59,20,229
12612654,JF137811,2022-02-08T12:35:00.000,012XX W 73RD PL,1822,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,STREET,True,False,0734,007,17,67,18,1169067,1856037,2022,2022-02-15T15:49:52.000,41.760478705,-87.655927189,"{'latitude': '41.760478705', 'longitude': '-87.655927189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,22257,65,408,31,23,17,216
12616556,JF142006,2022-02-08T12:30:00.000,076XX N ASHLAND AVE,0810,THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,False,False,2422,024,49,1,06,1164298,1950856,2022,2022-02-15T15:49:52.000,42.020771125,-87.67072217,"{'latitude': '42.020771125', 'longitude': '-87.67072217', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,21853,10,340,5,9,11,32
12613456,JF138670,2022-02-08T12:30:00.000,053XX W GEORGE ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,True,2514,025,31,19,26,1140315,1918764,2022,2022-02-15T15:49:52.000,41.933183626,-87.759770346,"{'latitude': '41.933183626', 'longitude': '-87.759770346', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7,22618,19,303,17,21,6,177
12612777,JF138159,2022-02-08T12:30:00.000,046XX W FULLERTON AVE,0820,THEFT,$500 AND UNDER,CAR WASH,False,False,2522,025,36,19,06,1145129,1915558,2022,2022-02-15T15:49:52.000,41.924296317,-87.742160282,"{'latitude': '41.924296317', 'longitude': '-87.742160282', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7,22615,19,305,17,2,6,176
12612579,JF137780,2022-02-08T12:30:00.000,044XX S ARCHER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0821,008,14,58,08B,1155241,1875056,2022,2022-02-15T15:49:52.000,41.812957211,-87.706091793,"{'latitude': '41.812957211', 'longitude': '-87.706091793', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",49,22248,55,640,8,56,13,103
12612670,JF137858,2022-02-08T12:30:00.000,065XX W BRYN MAWR AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,SCHOOL - PUBLIC BUILDING,True,False,1612,016,41,10,26,1131583,1936817,2022,2022-02-15T15:49:52.000,41.98287878,-87.791440835,"{'latitude': '41.98287878', 'longitude': '-87.791440835', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34,22243,36,699,29,31,12,45
12613390,JF137849,2022-02-08T12:25:00.000,052XX S SPAULDING AVE,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,False,False,0822,008,14,63,08B,1155269,1869633,2022,2022-02-15T15:49:52.000,41.798075196,-87.706134247,"{'latitude': '41.798075196', 'longitude': '-87.706134247', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",49,22248,61,776,8,56,13,129
12612571,JF137734,2022-02-08T12:24:00.000,054XX W FULLERTON AVE,0460,BATTERY,SIMPLE,SIDEWALK,True,False,2515,025,36,19,08B,1139522,1915420,2022,2022-02-15T15:49:52.000,41.924021856,-87.762766381,"{'latitude': '41.924021856', 'longitude': '-87.762766381', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",27,22615,19,80,21,2,6,133
12612648,JF137828,2022-02-08T12:22:00.000,0000X E MONROE ST,0340,ROBBERY,ATTEMPT STRONG ARM - NO WEAPON,SIDEWALK,False,False,0112,001,42,32,03,1176612,1899937,2022,2022-02-15T15:49:52.000,41.880777703,-87.626951891,"{'latitude': '41.880777703', 'longitude': '-87.626951891', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,14311,38,367,36,34,22,93
12612585,JF137757,2022-02-08T12:21:00.000,011XX N RIDGEWAY AVE,2014,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),VACANT LOT / LAND,True,False,1112,011,27,23,18,1151171,1907301,2022,2022-02-15T15:49:52.000,41.901521894,-87.720176187,"{'latitude': '41.901521894', 'longitude': '-87.720176187', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,4299,24,456,46,5,16,66
12612922,JF137839,2022-02-08T12:15:00.000,027XX S Prairie Ave,0810,THEFT,OVER $500,APARTMENT,False,False,0133,001,4,35,06,1178499,1886506,2022,2022-02-15T15:49:52.000,41.843879386,-87.620432585,"{'latitude': '41.843879386', 'longitude': '-87.620432585', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1,21194,1,191,10,40,22,163
12612905,JF137700,2022-02-08T12:15:00.000,038XX N CICERO AVE,0460,BATTERY,SIMPLE,COMMERCIAL / BUSINESS OFFICE,False,False,1731,017,45,15,08B,1143677,1925299,2022,2022-02-15T15:49:52.000,41.951053885,-87.747250894,"{'latitude': '41.951053885', 'longitude': '-87.747250894', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20,22618,15,360,50,21,12,26
12612627,JF137743,2022-02-08T12:15:00.000,0000X S MAYFIELD AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,False,True,1513,015,29,25,04B,1137282,1899300,2022,2022-02-15T15:49:52.000,41.879827197,-87.771385162,"{'latitude': '41.879827197', 'longitude': '-87.771385162', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",52,22216,26,67,7,32,25,99
12612589,JF137703,2022-02-08T12:15:00.000,046XX W NORTH AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,2533,025,37,25,06,1145011,1910225,2022,2022-02-15T15:49:52.000,41.909664252,-87.742728815,"{'latitude': '41.909664252', 'longitude': '-87.742728815', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,22615,26,62,45,2,6,195
12612669,JF137822,2022-02-08T12:11:00.000,0000X E JACKSON BLVD,0340,ROBBERY,ATTEMPT STRONG ARM - NO WEAPON,SIDEWALK,False,False,0113,001,42,32,03,1177012,1899022,2022,2022-02-15T15:49:52.000,41.878257848,-87.62551085,"{'latitude': '41.878257848', 'longitude': '-87.62551085', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,14912,38,367,36,29,22,126
12612663,JF137820,2022-02-08T12:09:00.000,0000X E VAN BUREN ST,0320,ROBBERY,STRONG ARM - NO WEAPON,STREET,False,False,0113,001,42,32,03,1177004,1898558,2022,2022-02-15T15:49:52.000,41.876984786,-87.625554274,"{'latitude': '41.876984786', 'longitude': '-87.625554274', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,14913,38,367,36,35,22,126
